x,y,z,joint_5,joint_6,T_bg_0,T_bg_1,T_bg_2,T_bg_3,T_bg_4,T_bg_5,T_bg_6,T_bg_7,T_bg_8,T_bg_9,T_bg_10,T_bg_11,T_bg_12,T_bg_13,T_bg_14,T_bg_15
0.27963900622466287,-0.20071019838007434,0.31026256352235565,0.19634954084936207,-1.5707963267948966,-0.011681297314290264,-0.987030295502097,0.16010853523188054,0.3133117524863501,-0.9932183607264241,-0.0070700057804345615,-0.11604870931716248,-0.22511663453398542,0.11567556011954215,-0.16037833637779073,-0.9802540252463758,0.10410337896473984,0.0,0.0,0.0,1.0
0.27963900622466287,-0.20071019838007434,0.31026256352235565,0.19634954084936207,-0.7853981633974483,-0.7062174344783891,-0.6898045877489406,0.15945709755064671,0.3131747473247345,-0.7072949620261513,0.6974054729682752,-0.11558305657111463,-0.2250187021736586,-0.03147652984665694,-0.19440997143770805,-0.9804152136081946,0.104069479117989,0.0,0.0,0.0,1.0
0.27963900622466287,-0.20071019838007434,0.31026256352235565,0.19634954084936207,0.0,-0.9871366386027021,0.011605635220968549,0.15945709755064671,0.3131747473247345,-0.00699292477529425,0.993273203120252,-0.11558305657111463,-0.2250187021736586,-0.15972587683667827,-0.11521134143109449,-0.9804152136081946,0.104069479117989,0.0,0.0,0.0,1.0
0.27963900622466287,-0.20071019838007434,0.31026256352235565,0.19634954084936207,0.7853981633974483,-0.6898045877489405,0.7062174344783892,0.15945709755064671,0.3131747473247345,0.6974054729682753,0.7072949620261512,-0.11558305657111463,-0.2250187021736586,-0.19440997143770805,0.03147652984665696,-0.9804152136081946,0.104069479117989,0.0,0.0,0.0,1.0
0.27963900622466287,-0.20071019838007434,0.31026256352235565,0.19634954084936207,1.5707963267948966,0.011602731301026983,0.9871407200632714,0.15943204012783171,0.3131694774480274,0.9932753080394656,0.0069899663105485454,-0.11556514530809948,-0.22501493522011137,-0.11519348534296947,0.15970078009810645,-0.9804214000982411,0.10406817802489435,0.0,0.0,0.0,1.0
0.27963900622466287,-0.20071019838007434,0.31026256352235565,0.39269908169872414,-1.5707963267948966,-0.0386613861885669,-0.9491097704475172,0.3125634989230825,0.3453748608101742,-0.9737516753245348,-0.034430439430294245,-0.2249938213447169,-0.24802909893472444,0.22430553274638595,-0.31305780373869946,-0.9228661005246979,0.11617274818880538,0.0,0.0,0.0,1.0
0.27963900622466287,-0.20071019838007437,0.31026256352235565,0.39269908169872414,-0.7853981633974483,-0.698502080241658,-0.6440357337114799,0.31195002420386553,0.34524583971502626,-0.71286189089794,0.6643814604405259,-0.22455556000314744,-0.2479369273154563,-0.06263200781940226,-0.3792298099116546,-0.923180363131106,0.11610665499152648,0.0,0.0,0.0,1.0
0.27963900622466287,-0.20071019838007434,0.31026256352235565,0.39269908169872414,0.0,-0.9493255772373568,0.03850784173312582,0.3119264248633256,0.3452408764905186,-0.034275093175954084,0.9738622026904495,-0.22453870080386007,-0.24793338162353576,-0.31241985594827193,-0.2238516390289833,-0.923192437855347,0.11610411553212188,0.0,0.0,0.0,1.0
0.27963900622466287,-0.20071019838007434,0.31026256352235565,0.39269908169872414,0.7853981633974483,-0.644045397200017,0.6985037092367202,0.3119264248633256,0.3452408764905186,0.6643884166531671,0.7128607182742027,-0.22453870080386007,-0.24793338162353576,-0.3792012106554648,0.06262718678123012,-0.923192437855347,0.11610411553212188,0.0,0.0,0.0,1.0
0.27963900622466287,-0.20071019838007434,0.31026256352235565,0.39269908169872414,1.5707963267948966,0.03850784173312571,0.9493255772373569,0.3119264248633256,0.3452408764905186,0.9738622026904495,0.034275093175954174,-0.22453870080386007,-0.24793338162353576,-0.22385163902898336,0.31241985594827193,-0.923192437855347,0.11610411553212188,0.0,0.0,0.0,1.0
0.27952961033039103,-0.1998609582480001,0.3421612758249124,-0.39269908169872414,-1.5707963267948966,-0.997744239996619,-0.017238175244250416,-0.06487894009474758,0.2665230806203455,-0.020171276615297787,0.9987910215332698,0.0448287285592236,-0.19089596051243143,0.06402773737434794,0.046036296753495784,-0.9968857046963536,0.12424127083706482,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,-0.39269908169872414,-0.7853981633974483,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,-0.39269908169872414,0.0,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,-0.39269908169872414,0.7853981633974483,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,-0.39269908169872414,1.5707963267948966,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,-0.19634954084936207,-1.5707963267948966,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,-0.19634954084936207,-0.7853981633974483,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,-0.19634954084936207,0.0,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,-0.19634954084936207,0.7853981633974483,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,-0.19634954084936207,1.5707963267948966,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,0.0,-1.5707963267948966,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,0.0,-0.7853981633974483,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,0.0,0.0,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,0.0,0.7853981633974483,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,0.0,1.5707963267948966,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
0.2800530569882806,-0.2005345249372612,0.3335466254354932,0.19634954084936207,-1.5707963267948966,-0.9977110756879265,-0.016514300500229194,-0.0655735261262415,0.2662621575616185,-0.019515397938162857,0.9987785522716636,0.045393311902027056,-0.19098776672452208,0.06474379269826484,0.04656910350337111,-0.9968147069069236,0.12390453079648422,0.0,0.0,0.0,1.0
